Date,Breakout Type,Strike Label,Entry Price,Peak Price,MFE %,MAE %,Time To Peak Min,Decay %,Elasticity,Gamma Eff,Expansion Quality Score,Peak Exhaustion Score,Expected Opportunity Score,Time To 50%,Time Above 50%,Hybrid Return %,Hybrid Capture Eff,Hybrid Retention Ratio,Hybrid Lost Profit,Trail 20 Return %,Trail 20 Capture Eff,Momentum Return %,Momentum Capture Eff,Volatility Regime,Trend Regime,Auction Archetype
2026-05-27,bearish,ATM+2,303.85,323.25,6.38,-38.26,11,41.96,74.15,0.098,29,100,0,,0,-5.48,-0.8582,0.0,36.05,-14.89,-2.3325,-14.78,-2.3144,normal,mean_reverting,open_test_drive
2026-05-29,bearish,ATM-2,421.0,433.75,3.03,-7.1,28,9.83,1.851,0.002,41,75,0,,0,0.8,0.2627,0.2627,9.4,-1.9,-0.6275,0.2,0.0667,normal,mean_reverting,open_test_drive
2026-05-29,bearish,ATM-1,460.45,475.0,3.16,-6.31,28,9.18,1.931,0.003,41,75,0,,0,1.19,0.378,0.378,9.05,-1.37,-0.433,0.25,0.079,normal,mean_reverting,open_test_drive
2026-05-29,bearish,ATM,505.0,517.6,2.5,-6.63,28,8.91,1.525,0.002,41,75,0,,0,0.93,0.373,0.373,7.9,-1.67,-0.6706,0.2,0.0794,normal,mean_reverting,open_test_drive
2026-05-29,bearish,ATM+1,551.7,564.25,2.27,-6.19,28,8.28,1.39,0.002,41,75,0,,0,0.71,0.3108,0.3108,8.65,-1.73,-0.761,0.27,0.1195,normal,mean_reverting,open_test_drive
2026-05-29,bearish,ATM+2,603.2,615.85,2.1,-6.5,28,8.42,1.282,0.002,41,75,0,,0,-0.05,-0.0237,0.0,12.95,-2.02,-0.9644,0.12,0.0553,normal,mean_reverting,open_test_drive
2026-06-02,bullish,ATM-2,592.0,602.0,1.69,-1.69,37,3.32,1.503,0.002,44,30,0,,0,1.62,0.96,0.96,0.4,1.62,0.96,1.62,0.96,normal,trending,open_test_drive
2026-06-02,bullish,ATM-1,531.05,542.25,2.11,-1.67,37,3.7,1.876,0.003,44,30,0,,0,1.69,0.8036,0.8036,2.2,1.69,0.8036,1.69,0.8036,normal,trending,open_test_drive
2026-06-02,bullish,ATM,474.15,483.15,1.9,-1.8,37,3.63,1.689,0.002,44,30,0,,0,1.86,0.9778,0.9778,0.2,1.86,0.9778,1.86,0.9778,normal,trending,open_test_drive
2026-06-02,bullish,ATM+1,420.35,428.8,2.01,-1.99,37,3.92,1.788,0.002,43,30,0,,0,1.88,0.9349,0.9349,0.55,1.88,0.9349,1.88,0.9349,normal,trending,open_test_drive
2026-06-02,bullish,ATM+2,371.75,379.55,2.1,-1.71,37,3.73,1.867,0.003,44,30,0,,0,1.63,0.7756,0.7756,1.75,1.63,0.7756,1.63,0.7756,normal,trending,open_test_drive
2026-06-03,bearish,ATM-2,229.95,232.5,1.11,-31.46,253,32.22,2.455,0.003,29,100,0,,0,-18.96,-17.098,0.0,46.15,-19.11,-17.2353,-18.7,-16.8627,normal,trending,failed_auction
2026-06-03,bearish,ATM-1,270.5,273.0,0.92,-31.07,253,31.7,2.046,0.003,29,100,0,,0,-19.19,-20.76,0.0,54.4,-19.26,-20.84,-18.8,-20.34,normal,trending,failed_auction
2026-06-03,bearish,ATM,315.25,318.75,1.11,-29.99,253,30.76,2.458,0.003,30,100,0,,0,-18.84,-16.9714,0.0,62.9,-19.11,-17.2143,-18.95,-17.0714,normal,trending,failed_auction
2026-06-03,bearish,ATM+1,365.75,368.65,0.79,-29.24,253,29.8,1.756,0.002,30,100,0,,0,-18.89,-23.8276,0.0,72.0,-19.37,-24.4241,-18.92,-23.8621,normal,trending,failed_auction
2026-06-03,bearish,ATM+2,421.95,424.85,0.69,-28.66,253,29.15,1.522,0.002,30,100,0,,0,-18.82,-27.3793,0.0,82.3,-19.45,-28.3,-18.65,-27.1379,normal,trending,failed_auction
2026-06-05,bearish,ATM-2,469.5,511.75,9.0,-7.8,63,15.41,14.236,0.019,38,75,0,,0,-1.38,-0.1538,0.0,48.75,-2.83,-0.3148,-3.39,-0.3763,normal,trending,open_test_drive
2026-06-05,bearish,ATM-1,506.55,557.65,10.09,-6.49,63,15.02,15.959,0.021,39,80,0,,0,-0.19,-0.0186,0.0,52.05,-1.52,-0.1507,-2.72,-0.2701,normal,trending,open_test_drive
2026-06-05,bearish,ATM,553.5,606.1,9.5,-6.8,63,14.89,15.034,0.02,39,100,0,,0,-0.63,-0.0665,0.0,56.1,-2.35,-0.2471,-2.69,-0.2833,normal,trending,open_test_drive
2026-06-05,bearish,ATM+1,600.65,656.95,9.37,-6.43,63,14.29,14.828,0.02,39,75,0,,0,-0.6,-0.0639,0.0,59.9,-1.81,-0.1936,-2.71,-0.2886,normal,trending,open_test_drive
2026-06-05,bearish,ATM+2,654.6,708.45,8.23,-6.78,63,13.86,13.014,0.017,39,75,0,,0,-0.88,-0.1068,0.0,59.6,-2.33,-0.2832,-2.83,-0.3445,normal,trending,open_test_drive
2026-06-08,bullish,ATM-2,742.2,745.0,0.38,-1.04,355,1.41,0.84,0.001,44,20,0,,0,-0.59,-1.5536,0.0,7.15,-0.59,-1.5536,-0.59,-1.5536,normal,mean_reverting,open_test_drive
2026-06-08,bullish,ATM-1,680.8,683.05,0.33,-1.18,355,1.51,0.735,0.001,44,20,0,,0,-0.72,-2.1778,0.0,7.15,-0.72,-2.1778,-0.72,-2.1778,normal,mean_reverting,open_test_drive
2026-06-08,bullish,ATM,621.95,625.0,0.49,-1.39,355,1.87,1.091,0.001,44,20,0,,0,-1.38,-2.8197,0.0,11.65,-1.38,-2.8197,-1.38,-2.8197,normal,mean_reverting,open_test_drive
2026-06-08,bullish,ATM+1,567.45,570.0,0.45,-1.31,355,1.75,1.0,0.001,44,20,0,,0,-1.23,-2.7451,0.0,9.55,-1.23,-2.7451,-1.23,-2.7451,normal,mean_reverting,open_test_drive
2026-06-08,bullish,ATM+2,518.0,521.6,0.69,-1.54,355,2.22,1.547,0.002,44,20,0,,0,-1.23,-1.7639,0.0,9.95,-1.23,-1.7639,-1.23,-1.7639,normal,mean_reverting,open_test_drive
2026-06-09,bearish,ATM-2,242.65,243.0,0.14,-19.8,299,19.92,0.292,0.0,35,100,0,,0,-3.24,-22.4286,0.0,8.2,-19.14,-132.7143,-3.24,-22.4286,normal,mean_reverting,open_auction
2026-06-09,bearish,ATM-1,280.0,281.45,0.52,-18.52,299,18.94,1.049,0.001,36,100,0,,0,-3.09,-5.9655,0.0,10.1,-17.52,-33.8276,-3.09,-5.9655,normal,mean_reverting,open_auction
2026-06-09,bearish,ATM,323.8,325.05,0.39,-17.85,299,18.17,0.782,0.001,36,100,0,,0,-3.38,-8.76,0.0,12.2,-16.77,-43.44,-3.38,-8.76,normal,mean_reverting,open_auction
2026-06-09,bearish,ATM+1,373.4,374.5,0.29,-17.51,299,17.76,0.597,0.001,36,100,0,,0,-3.59,-12.1818,0.0,14.5,-16.32,-55.4091,-3.59,-12.1818,normal,mean_reverting,open_auction
2026-06-09,bearish,ATM+2,424.95,426.65,0.4,-16.27,299,16.61,0.81,0.001,37,100,0,,0,-3.47,-8.6765,0.0,16.45,-15.37,-38.4118,-3.47,-8.6765,normal,mean_reverting,open_auction
2026-06-10,bullish,ATM-2,401.6,413.75,3.03,-15.64,301,18.11,9.714,0.013,36,90,0,,0,-6.62,-2.1893,0.0,38.75,-14.16,-4.679,-9.61,-3.177,normal,trending,opening_drive
2026-06-10,bullish,ATM-1,341.15,353.4,3.59,-16.87,301,19.75,11.529,0.015,35,100,0,,0,-6.68,-1.8612,0.0,35.05,-14.92,-4.1551,-9.51,-2.649,normal,trending,opening_drive
2026-06-10,bullish,ATM,288.85,299.05,3.53,-18.73,301,21.5,11.338,0.015,35,100,0,,0,-7.67,-2.1716,0.0,32.35,-17.18,-4.8637,-10.77,-3.049,normal,trending,opening_drive
2026-06-10,bullish,ATM+1,239.55,249.8,4.28,-19.64,301,22.94,13.738,0.018,34,100,0,,0,-7.66,-1.7902,0.0,28.6,-16.58,-3.8741,-10.62,-2.4829,normal,trending,opening_drive
2026-06-10,bullish,ATM+2,198.3,207.35,4.56,-20.9,301,24.35,14.653,0.02,33,90,0,,0,-7.34,-1.6077,0.0,23.6,-16.35,-3.5823,-10.64,-2.3315,normal,trending,opening_drive
2026-06-12,bearish,ATM-2,430.6,437.95,1.71,-5.62,232,7.2,6.497,0.009,42,75,0,,0,-5.43,-3.1837,0.0,30.75,-5.43,-3.1837,-5.43,-3.1837,normal,mean_reverting,open_test_drive
2026-06-12,bearish,ATM-1,467.65,478.3,2.28,-5.15,232,7.27,8.668,0.012,42,75,0,,0,-4.84,-2.1268,0.0,33.3,-4.84,-2.1268,-4.84,-2.1268,normal,mean_reverting,open_test_drive
2026-06-12,bearish,ATM,514.05,523.0,1.74,-6.06,232,7.67,6.627,0.009,41,75,0,,0,-6.06,-3.4804,0.0,40.1,-6.06,-3.4804,-6.06,-3.4804,normal,mean_reverting,open_test_drive
2026-06-12,bearish,ATM+1,561.95,570.0,1.43,-5.69,232,7.02,5.452,0.007,42,75,0,,0,-5.69,-3.9689,0.0,40.0,-5.69,-3.9689,-5.69,-3.9689,normal,mean_reverting,open_test_drive
2026-06-12,bearish,ATM+2,606.25,619.75,2.23,-5.06,232,7.13,8.475,0.011,42,75,0,,0,-5.06,-2.2741,0.0,44.2,-5.06,-2.2741,-5.06,-2.2741,normal,mean_reverting,open_test_drive
2026-06-15,bearish,ATM-2,421.8,439.45,4.18,-10.86,27,14.44,8.074,0.011,39,100,0,,0,0.76,0.1813,0.1813,14.45,-4.63,-1.1076,-2.86,-0.6827,normal,trending,open_test_drive
2026-06-15,bearish,ATM-1,466.0,486.0,4.29,-10.59,27,14.27,8.282,0.011,39,100,0,,0,0.79,0.185,0.185,16.3,-4.06,-0.945,-2.67,-0.6225,normal,trending,open_test_drive
2026-06-15,bearish,ATM,516.4,537.05,4.0,-11.03,27,14.45,7.716,0.01,39,100,0,,0,0.12,0.0291,0.0291,20.05,-4.2,-1.0508,-2.9,-0.724,normal,trending,open_test_drive
2026-06-15,bearish,ATM+1,565.4,588.85,4.15,-10.29,27,13.87,8.003,0.01,39,100,0,,0,0.3,0.0725,0.0725,21.75,-3.4,-0.8188,-2.63,-0.6333,normal,trending,open_test_drive
2026-06-15,bearish,ATM+2,621.65,641.3,3.16,-10.4,27,13.15,6.099,0.008,39,100,0,,0,-0.14,-0.0458,0.0,20.55,-3.68,-1.1628,-2.77,-0.8779,normal,trending,open_test_drive
2026-06-16,bullish,ATM-2,547.8,552.5,0.86,-13.8,13,14.53,2.837,0.004,38,100,0,,0,-9.62,-11.2128,0.0,57.4,-6.22,-7.2447,-7.67,-8.9362,normal,trending,failed_auction
2026-06-16,bullish,ATM-1,486.35,490.7,0.89,-14.46,13,15.22,2.957,0.004,38,100,0,,0,-9.22,-10.3103,0.0,49.2,-7.47,-8.3563,-8.41,-9.4023,normal,trending,failed_auction
2026-06-16,bullish,ATM,429.95,435.0,1.17,-15.26,13,16.24,3.884,0.005,37,100,0,,0,-10.65,-9.0693,0.0,50.85,-8.59,-7.3168,-8.49,-7.2277,normal,trending,failed_auction
2026-06-16,bullish,ATM+1,376.8,382.0,1.38,-15.99,13,17.13,4.563,0.006,37,100,0,,0,-10.16,-7.3654,0.0,43.5,-8.92,-6.4615,-9.39,-6.8077,normal,trending,failed_auction
2026-06-16,bullish,ATM+2,332.35,334.3,0.59,-17.48,13,17.96,1.94,0.003,36,100,0,,0,-12.77,-21.7692,0.0,44.4,-10.86,-18.5128,-10.61,-18.0769,normal,trending,failed_auction
2026-06-17,bullish,ATM-2,415.85,431.55,3.78,-2.79,169,6.33,23.313,0.03,42,75,0,,0,-1.07,-0.2834,0.0,20.15,0.48,0.1274,-1.07,-0.2834,normal,trending,open_auction
2026-06-17,bullish,ATM-1,352.5,368.35,4.5,-2.96,169,7.14,27.765,0.036,42,75,0,,0,-0.72,-0.1609,0.0,18.4,0.87,0.1924,-0.72,-0.1609,normal,trending,open_auction
2026-06-17,bullish,ATM,295.55,309.75,4.8,-3.01,169,7.46,29.668,0.038,42,75,0,,0,-0.56,-0.1162,0.0,15.85,1.15,0.2394,-0.56,-0.1162,normal,trending,open_auction
2026-06-17,bullish,ATM+1,245.7,258.35,5.15,-2.89,169,7.64,31.792,0.041,42,75,0,,0,0.79,0.1542,0.1542,10.7,1.1,0.2134,0.79,0.1542,normal,trending,open_auction
2026-06-17,bullish,ATM+2,202.0,212.7,5.3,-3.32,169,8.18,32.709,0.042,42,75,0,,0,-0.15,-0.028,0.0,11.0,1.21,0.229,-0.15,-0.028,normal,trending,open_auction
2026-06-18,bullish,ATM-2,297.8,306.25,2.84,-34.27,48,36.08,10.79,0.014,27,100,0,,0,-10.11,-3.5621,0.0,38.55,-17.73,-6.2485,-18.74,-6.6036,normal,trending,open_test_drive
2026-06-18,bullish,ATM-1,223.6,231.0,3.31,-38.62,48,40.58,12.585,0.016,25,100,0,,0,-15.97,-4.8243,0.0,43.1,-17.35,-5.2432,-21.13,-6.3851,normal,trending,open_test_drive
2026-06-18,bullish,ATM,157.65,164.0,4.03,-50.11,48,52.04,15.318,0.02,21,100,0,,0,-18.3,-4.5433,0.0,35.2,-16.78,-4.1654,-23.88,-5.9291,normal,trending,open_test_drive
2026-06-18,bullish,ATM+1,107.75,112.75,4.64,-71.32,48,72.59,17.647,0.023,21,100,0,,0,-17.77,-3.83,0.0,24.15,-16.29,-3.51,-23.76,-5.12,normal,trending,open_test_drive
2026-06-18,bullish,ATM+2,71.65,75.15,4.88,-85.55,48,86.23,18.576,0.024,21,100,0,,0,-12.14,-2.4857,0.0,12.2,-16.09,-3.2943,-23.66,-4.8429,normal,trending,open_test_drive
2026-06-19,bearish,ATM-2,421.7,436.45,3.5,-27.32,6,29.77,21.767,0.028,34,100,0,,0,-1.26,-0.3593,0.0,20.05,-17.2,-4.918,-4.65,-1.3288,normal,trending,failed_auction
2026-06-19,bearish,ATM-1,467.35,482.8,3.31,-28.21,6,30.51,20.572,0.027,33,100,0,,0,-1.36,-0.411,0.0,21.8,-17.36,-5.2498,-4.73,-1.4304,normal,trending,failed_auction
2026-06-19,bearish,ATM,514.0,530.85,3.28,-25.12,6,27.49,20.4,0.027,35,100,0,,0,-1.17,-0.3561,0.0,22.85,-17.38,-5.3009,-4.45,-1.3561,normal,trending,failed_auction
2026-06-19,bearish,ATM+1,571.0,582.2,1.96,-24.54,6,26.0,12.206,0.016,34,100,0,,0,-2.08,-1.058,0.0,23.05,-18.43,-9.3964,-5.04,-2.567,normal,trending,failed_auction
2026-06-19,bearish,ATM+2,623.45,637.0,2.17,-24.26,6,25.87,13.525,0.018,34,100,0,,0,-1.92,-0.8856,0.0,25.55,-18.26,-8.4022,-4.39,-2.0185,normal,trending,failed_auction
2026-06-22,bullish,ATM-2,575.1,577.05,0.34,-13.45,174,13.74,4.198,0.005,38,100,0,,0,-5.21,-15.359,0.0,31.9,-10.95,-32.2821,-4.86,-14.3333,normal,trending,open_rejection_reverse
2026-06-22,bullish,ATM-1,514.15,515.35,0.23,-14.29,174,14.49,2.89,0.004,38,90,0,,0,-5.39,-23.0833,0.0,28.9,-12.12,-51.9167,-4.91,-21.0417,normal,trending,open_rejection_reverse
2026-06-22,bullish,ATM,455.3,456.95,0.36,-16.1,174,16.4,4.487,0.006,37,100,0,,0,-5.61,-15.4848,0.0,27.2,-12.82,-35.3636,-5.1,-14.0606,normal,trending,open_rejection_reverse
2026-06-22,bullish,ATM+1,401.35,402.25,0.22,-16.99,174,17.18,2.777,0.004,36,100,0,,0,-5.63,-25.1111,0.0,23.5,-13.48,-60.1111,-5.58,-24.8889,normal,trending,open_rejection_reverse
2026-06-22,bullish,ATM+2,353.5,353.55,0.01,-18.13,174,18.14,0.175,0.0,36,100,0,,0,-6.56,-464.0,0.0,23.25,-14.57,-1030.0,-6.24,-441.0,normal,trending,open_rejection_reverse
2026-06-23,bullish,ATM-2,461.7,480.0,3.96,-9.22,129,12.68,42.916,0.056,40,75,0,,0,-6.43,-1.623,0.0,48.0,-6.43,-1.623,-4.13,-1.041,normal,trending,open_test_drive
2026-06-23,bullish,ATM-1,399.8,416.4,4.15,-9.5,129,13.11,44.956,0.058,39,75,0,,0,-6.48,-1.5602,0.0,42.5,-6.48,-1.5602,-4.08,-0.9819,normal,trending,open_test_drive
2026-06-23,bullish,ATM,342.35,358.45,4.7,-9.39,129,13.46,50.919,0.066,39,75,0,,0,-6.46,-1.3727,0.0,38.2,-6.46,-1.3727,-3.93,-0.8354,normal,trending,open_test_drive
2026-06-23,bullish,ATM+1,293.55,305.3,4.0,-9.83,129,13.3,43.339,0.056,39,75,0,,0,-6.49,-1.6213,0.0,30.8,-6.49,-1.6213,-4.21,-1.0511,normal,trending,open_test_drive
2026-06-23,bullish,ATM+2,248.55,258.95,4.18,-10.26,129,13.86,45.305,0.059,39,75,0,,0,-6.82,-1.6298,0.0,27.35,-6.82,-1.6298,-4.26,-1.0192,normal,trending,open_test_drive
2026-06-24,bullish,ATM-2,409.15,432.25,5.65,-2.86,17,8.05,6.017,0.008,43,75,0,,0,-2.24,-0.3961,0.0,32.25,3.64,0.645,-2.24,-0.3961,normal,trending,opening_drive
2026-06-24,bullish,ATM-1,349.5,369.9,5.84,-2.62,17,7.99,6.221,0.008,43,75,0,,0,-1.56,-0.2672,0.0,25.85,4.45,0.7623,-1.56,-0.2672,normal,trending,opening_drive
2026-06-24,bullish,ATM,296.7,314.85,6.12,-2.78,18,8.38,6.519,0.009,43,75,0,,0,-1.28,-0.2094,0.0,21.95,4.45,0.7273,-1.28,-0.2094,normal,trending,opening_drive
2026-06-24,bullish,ATM+1,248.4,264.35,6.42,-2.48,18,8.36,6.843,0.009,43,75,0,,0,-1.37,-0.2132,0.0,19.35,5.27,0.8213,-1.37,-0.2132,normal,trending,opening_drive
2026-06-24,bullish,ATM+2,205.65,221.0,7.46,-1.53,18,8.37,7.955,0.01,43,75,0,,0,-0.51,-0.0684,0.0,16.4,6.15,0.8241,-0.51,-0.0684,normal,trending,opening_drive
2026-06-25,bullish,ATM-2,233.45,233.45,0.0,-54.36,0,54.36,0.0,0.0,20,80,0,,0,-36.84,0.0,0.0,86.0,-20.0,0.0,-36.84,0.0,normal,trending,open_auction
2026-06-25,bullish,ATM-1,150.9,150.9,0.0,-63.82,0,63.82,0.0,0.0,20,80,0,,0,-45.99,0.0,0.0,69.4,-20.0,0.0,-45.99,0.0,normal,trending,open_auction
2026-06-25,bullish,ATM,85.65,85.65,0.0,-71.98,0,71.98,0.0,0.0,20,80,0,,0,-53.24,0.0,0.0,45.6,-20.0,0.0,-53.24,0.0,normal,trending,open_auction
2026-06-25,bullish,ATM+1,42.15,43.5,3.2,-72.12,262,72.99,7.999,0.01,20,80,0,,0,-55.87,-17.4444,0.0,24.9,-17.44,-5.4444,-55.87,-17.4444,normal,trending,open_auction
2026-06-25,bullish,ATM+2,19.8,20.7,4.55,-68.18,262,69.57,11.353,0.015,20,80,0,,0,-53.79,-11.8333,0.0,11.55,-16.36,-3.6,-53.79,-11.8333,normal,trending,open_auction
2026-06-25,bearish,ATM-2,57.45,64.65,12.53,-43.86,13,50.12,34.032,0.044,26,65,0,,0,-41.08,-3.2778,0.0,30.8,-9.97,-0.7958,-41.08,-3.2778,normal,trending,open_auction
2026-06-25,bearish,ATM-1,102.4,111.15,8.54,-38.87,13,43.68,23.204,0.03,27,65,0,,0,-34.67,-4.0571,0.0,44.25,-13.16,-1.5406,-34.67,-4.0571,normal,trending,open_auction
2026-06-25,bearish,ATM,168.5,180.5,7.12,-29.35,13,34.04,19.339,0.025,32,65,0,,0,-26.44,-3.7125,0.0,56.55,-14.3,-2.0083,-26.44,-3.7125,normal,trending,open_auction
2026-06-25,bearish,ATM+1,252.0,267.7,6.23,-23.27,13,27.77,16.918,0.022,34,45,0,,0,-20.65,-3.3153,0.0,67.75,-15.02,-2.4102,-20.65,-3.3153,normal,trending,open_auction
2026-06-25,bearish,ATM+2,345.1,361.0,4.61,-17.68,13,21.3,12.511,0.016,37,45,0,,0,-15.17,-3.2925,0.0,68.25,-16.31,-3.5409,-15.17,-3.2925,normal,trending,open_auction
2026-06-29,bearish,ATM-2,346.55,357.9,3.28,-9.31,67,12.18,6.935,0.009,39,75,0,,0,-4.89,-1.4934,0.0,28.3,-1.13,-0.3436,-4.89,-1.4934,normal,trending,open_test_drive
2026-06-29,bearish,ATM-1,388.1,400.7,3.25,-9.42,67,12.27,6.874,0.009,39,75,0,,0,-5.11,-1.5754,0.0,32.45,-1.39,-0.4286,-6.65,-2.0476,normal,trending,open_test_drive
2026-06-29,bearish,ATM,434.5,446.55,2.77,-9.49,67,11.94,5.872,0.008,39,75,0,,0,-5.52,-1.9917,0.0,36.05,-1.78,-0.6432,-6.48,-2.3361,normal,trending,open_test_drive
2026-06-29,bearish,ATM+1,482.5,496.35,2.87,-9.04,67,11.57,6.078,0.008,40,75,0,,0,-4.95,-1.7256,0.0,37.75,-1.36,-0.4729,-6.44,-2.2419,normal,trending,open_test_drive
2026-06-29,bearish,ATM+2,530.55,550.5,3.76,-7.55,67,10.9,7.962,0.01,40,75,0,,0,-3.92,-1.0426,0.0,40.75,-0.16,-0.0426,-5.4,-1.4361,normal,trending,open_test_drive
2026-06-30,bearish,ATM-2,263.45,289.85,10.02,-2.28,118,5.04,30.031,0.039,43,65,7,,0,8.96,0.8939,0.8939,2.8,8.96,0.8939,8.96,0.8939,normal,mean_reverting,trend_from_open
2026-06-30,bearish,ATM-1,304.6,334.55,9.83,-1.64,118,5.17,29.467,0.038,43,55,7,,0,8.68,0.8831,0.8831,3.5,8.68,0.8831,8.68,0.8831,normal,mean_reverting,trend_from_open
2026-06-30,bearish,ATM,350.4,382.35,9.12,-1.56,118,4.56,27.326,0.036,44,75,7,,0,8.35,0.9155,0.9155,2.7,8.35,0.9155,8.35,0.9155,normal,mean_reverting,trend_from_open
2026-06-30,bearish,ATM+1,399.4,435.0,8.91,-0.7,118,4.32,26.712,0.035,44,75,7,,0,7.94,0.8904,0.8904,3.9,7.94,0.8904,7.94,0.8904,normal,mean_reverting,trend_from_open
2026-06-30,bearish,ATM+2,454.8,492.1,8.2,-1.09,118,3.86,24.579,0.032,44,55,7,,0,7.87,0.9598,0.9598,1.5,7.87,0.9598,7.87,0.9598,normal,mean_reverting,trend_from_open
2026-07-02,bullish,ATM-2,307.95,343.3,11.48,-29.32,52,36.6,41.412,0.054,29,100,0,,0,-3.05,-0.2659,0.0,44.75,-12.32,-1.0736,-18.31,-1.5955,normal,mean_reverting,open_test_drive
2026-07-02,bullish,ATM-1,232.0,266.55,14.89,-34.07,52,42.62,53.725,0.069,26,100,0,,0,-2.05,-0.1375,0.0,39.3,-8.86,-0.5951,-20.26,-1.3603,normal,mean_reverting,open_test_drive
2026-07-02,bullish,ATM,170.0,198.7,16.88,-39.59,52,48.31,60.904,0.079,24,100,0,,0,-1.88,-0.1115,0.0,31.9,-7.65,-0.453,-21.41,-1.2683,normal,mean_reverting,open_test_drive
2026-07-02,bullish,ATM+1,124.3,142.6,14.72,-45.09,52,52.14,53.112,0.069,23,100,0,,0,-2.65,-0.1803,0.0,21.6,-8.48,-0.576,-24.22,-1.6448,normal,mean_reverting,open_test_drive
2026-07-02,bullish,ATM+2,85.25,101.35,18.89,-48.15,52,56.39,68.131,0.088,23,100,0,,0,0.06,0.0031,0.0031,16.05,-5.45,-0.2888,-22.82,-1.2081,normal,mean_reverting,open_test_drive
2026-07-07,bearish,ATM-2,239.1,241.15,0.86,-26.41,6,27.04,2.907,0.004,32,100,0,,0,-8.47,-9.878,0.0,22.3,-19.31,-22.5268,-4.83,-5.6341,normal,mean_reverting,open_test_drive
2026-07-07,bearish,ATM-1,283.5,285.75,0.79,-24.46,6,25.06,2.691,0.003,33,100,0,,0,-8.13,-10.2444,0.0,25.3,-19.37,-24.4,-5.17,-6.5111,normal,mean_reverting,open_test_drive
2026-07-07,bearish,ATM,332.55,336.15,1.08,-23.15,6,23.98,3.671,0.005,34,100,0,,0,-8.18,-7.5556,0.0,30.8,-19.13,-17.675,-4.89,-4.5139,normal,mean_reverting,open_test_drive
2026-07-07,bearish,ATM+1,388.95,390.9,0.5,-22.29,6,22.68,1.7,0.002,34,100,0,,0,-8.2,-16.359,0.0,33.85,-19.6,-39.0923,-5.71,-11.3846,normal,mean_reverting,open_test_drive
2026-07-07,bearish,ATM+2,447.85,451.7,0.86,-21.19,6,21.86,2.915,0.004,35,100,0,,0,-7.51,-8.7403,0.0,37.5,-19.31,-22.4649,-4.67,-5.4286,normal,mean_reverting,open_test_drive
2026-07-07,bullish,ATM-2,439.5,441.7,0.5,-26.76,35,27.12,146.379,0.186,14,100,0,,0,-5.87,-11.7273,0.0,28.0,-19.6,-39.1545,-5.63,-11.25,normal,mean_reverting,open_test_drive
2026-07-07,bullish,ATM-1,374.9,377.2,0.61,-29.1,35,29.53,179.402,0.228,13,100,0,,0,-6.55,-10.6739,0.0,26.85,-19.51,-31.8,-5.72,-9.3261,normal,mean_reverting,open_test_drive
2026-07-07,bullish,ATM,315.85,317.9,0.65,-30.98,35,31.42,189.796,0.241,12,100,0,,0,-6.57,-10.122,0.0,22.8,-19.48,-30.0146,-6.38,-9.8293,normal,mean_reverting,open_test_drive
2026-07-07,bullish,ATM+1,263.55,265.9,0.89,-32.75,35,33.34,260.747,0.331,12,100,0,,0,-6.73,-7.5532,0.0,20.1,-19.29,-21.6298,-6.75,-7.5745,normal,mean_reverting,open_test_drive
2026-07-07,bullish,ATM+2,217.35,219.65,1.06,-35.33,35,36.01,309.444,0.393,12,100,0,,0,-7.32,-6.913,0.0,18.2,-19.15,-18.1,-7.2,-6.8043,normal,mean_reverting,open_test_drive
2026-07-08,bearish,ATM-2,209.0,215.9,3.3,-20.29,122,7.46,1.909,0.002,41,100,0,,0,-13.37,-4.0507,0.0,34.85,-18.53,-5.6116,-8.8,-2.6667,normal,trending,open_test_drive
2026-07-08,bearish,ATM-1,255.4,265.25,3.86,-19.03,122,7.69,2.23,0.003,41,100,0,,0,-12.92,-3.3503,0.0,42.85,-18.29,-4.7431,-8.4,-2.1777,normal,trending,open_test_drive
2026-07-08,bearish,ATM,309.4,320.3,3.52,-17.73,122,6.79,2.037,0.003,42,100,0,,0,-12.56,-3.5642,0.0,49.75,-0.9,-0.2569,-8.13,-2.3073,normal,trending,open_test_drive
2026-07-08,bearish,ATM+1,367.2,383.9,4.55,-16.42,122,6.53,2.629,0.003,42,100,0,,0,-11.52,-2.5329,0.0,59.0,-0.04,-0.009,-6.82,-1.5,normal,trending,open_test_drive
2026-07-08,bearish,ATM+2,434.05,452.85,4.33,-15.27,122,6.29,2.504,0.003,42,100,0,,0,-10.84,-2.5027,0.0,65.85,0.22,0.0505,-6.5,-1.5,normal,trending,open_test_drive
2026-07-09,bullish,ATM-2,174.55,224.45,28.59,-3.18,336,13.79,76.787,0.1,40,100,0,,0,3.95,0.1383,0.1383,43.0,27.13,0.9489,1.86,0.0651,normal,trending,trend_from_open
2026-07-09,bullish,ATM-1,77.35,125.55,62.31,-2.52,336,24.25,167.376,0.217,37,100,0,6,3,5.37,0.0861,0.0861,44.05,2.81,0.045,5.37,0.0861,normal,trending,trend_from_open
2026-07-09,bullish,ATM,17.35,27.5,58.5,-70.32,336,70.91,157.135,0.204,23,100,0,6,0,-53.89,-0.9212,0.0,19.5,8.13,0.1389,-53.89,-0.9212,normal,trending,trend_from_open
2026-07-09,bullish,ATM+1,2.45,2.85,16.33,-89.8,329,91.23,43.853,0.057,21,100,0,,0,-59.18,-3.625,0.0,1.85,-6.94,-0.425,-69.39,-4.25,normal,trending,trend_from_open
